code_zone_geo;zone_geographique;annee;code_type_org;type_d_organisme;code_indicateur;indicateur;code_type_pers;type_de_personnel;secret;non_disponible;etat_des_donnees;valeur
83;Auvergne;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;6481.36
83;Auvergne;2003;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;552.54
83;Auvergne;2004;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1351.33
83;Auvergne;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;6877.99
83;Auvergne;2007;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1116.11
83;Auvergne;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;7475.33
91;Languedoc-Roussillon;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1272.15
91;Languedoc-Roussillon;2006;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;1431.31
91;Languedoc-Roussillon;2007;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;4038.34
91;Languedoc-Roussillon;2007;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1937.94
91;Languedoc-Roussillon;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;13815.51
91;Languedoc-Roussillon;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;6081.36
91;Languedoc-Roussillon;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;14643.22
91;Languedoc-Roussillon;2012;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;472.52
93;Provence-Alpes-Côte d'Azur;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
94;Corse;2003;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
94;Corse;2004;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;116.85
94;Corse;2006;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;13.62
94;Corse;2006;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;122.2
94;Corse;2009;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;130.11
95;Provence-Alpes-Côte d'Azur + Corse;2005;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;12818.41
95;Provence-Alpes-Côte d'Azur + Corse;2006;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;2349.28
95;Provence-Alpes-Côte d'Azur + Corse;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;25403.67
95;Provence-Alpes-Côte d'Azur + Corse;2006;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;13231.02
95;Provence-Alpes-Côte d'Azur + Corse;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;9405.95
95;Provence-Alpes-Côte d'Azur + Corse;2009;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;8509.03
95;Provence-Alpes-Côte d'Azur + Corse;2012;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5142.84
97;Corse + Régions d'outre-mer;2003;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
97;Corse + Régions d'outre-mer;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
97;Corse + Régions d'outre-mer;2004;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
97;Corse + Régions d'outre-mer;2004;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
97;Corse + Régions d'outre-mer;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
97;Corse + Régions d'outre-mer;2005;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;284.73
97;Corse + Régions d'outre-mer;2005;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
97;Corse + Régions d'outre-mer;2007;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1376.54
97;Corse + Régions d'outre-mer;2007;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
97;Corse + Régions d'outre-mer;2011;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
97;Corse + Régions d'outre-mer;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;semi-définitif;
98;Non ventilé;2002;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2180.68
98;Non ventilé;2003;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1978.5
98;Non ventilé;2004;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4839.86
98;Non ventilé;2009;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2730.84
07;Régions d'outre-mer;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
07;Régions d'outre-mer;2004;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1140.72
07;Régions d'outre-mer;2005;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1214.5
100;France;2010;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;16014.26
100;France;2013;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;166693.76
11;Île-de-France;2006;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;22402.95
01;Guadeloupe;2001;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
02;Martinique;2005;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
02;Martinique;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
03;Guyane;2001;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
04;La Réunion;2005;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
04;La Réunion;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
04;La Réunion;2013;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;semi-définitif;
06;Mayotte;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
06;Mayotte;2006;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
06;Mayotte;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
06;Mayotte;2009;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
06;Mayotte;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
07;Régions d'outre-mer;2008;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;243.91
07;Régions d'outre-mer;2013;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;1392.09
100;France;2003;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;11930.41
100;France;2006;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;37019.43
100;France;2009;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;41735.65
100;France;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;154975.19
11;Île-de-France;2001;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;14131.82
11;Île-de-France;2002;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;38216.97
01;Guadeloupe;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
01;Guadeloupe;2004;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
01;Guadeloupe;2008;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
01;Guadeloupe;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
01;Guadeloupe;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
01;Guadeloupe;2012;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;331.53
02;Martinique;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
02;Martinique;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
03;Guyane;2008;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
03;Guyane;2008;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
03;Guyane;2011;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;190.21
04;La Réunion;2002;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
04;La Réunion;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
04;La Réunion;2005;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
24;Centre;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;9802.84
24;Centre;2001;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5688.35
24;Centre;2002;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;6324.02
24;Centre;2008;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;3418.44
24;Centre;2009;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;271.13
24;Centre;2011;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;281.51
25;Basse-Normandie;2003;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;297.95
25;Basse-Normandie;2006;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;3110.22
25;Basse-Normandie;2007;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2572.1
25;Basse-Normandie;2011;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1900.8
25;Basse-Normandie;2012;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1845.92
25;Basse-Normandie;2012;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1903.96
25;Basse-Normandie;2013;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;semi-définitif;1040.11
26;Bourgogne;2001;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;672.2
26;Bourgogne;2002;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;106.55
26;Bourgogne;2004;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;244.26
26;Bourgogne;2008;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2338.29
26;Bourgogne;2011;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1278.22
26;Bourgogne;2012;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;300.22
26;Bourgogne;2013;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;semi-définitif;1034.28
31;Nord-Pas-de-Calais;2001;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2962.18
06;Mayotte;2003;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
06;Mayotte;2010;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
21;Champagne-Ardenne;2002;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1087.01
21;Champagne-Ardenne;2006;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1594.3
21;Champagne-Ardenne;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1253.33
21;Champagne-Ardenne;2009;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;643.8
22;Picardie;2004;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;1098.74
22;Picardie;2004;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;341.52
22;Picardie;2004;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1759.28
22;Picardie;2006;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;499.8
22;Picardie;2009;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;398.59
23;Haute-Normandie;2003;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;503.48
23;Haute-Normandie;2007;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3162.04
23;Haute-Normandie;2008;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;568.01
23;Haute-Normandie;2012;1;Administrations;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;1195.87
83;Auvergne;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2737.66
83;Auvergne;2011;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;187.74
83;Auvergne;2011;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;5036.31
91;Languedoc-Roussillon;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;11303.0
91;Languedoc-Roussillon;2002;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;6050.53
91;Languedoc-Roussillon;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;7773.91
91;Languedoc-Roussillon;2012;2;Entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2577.26
91;Languedoc-Roussillon;2013;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;semi-définitif;4963.49
93;Provence-Alpes-Côte d'Azur;2002;1;Administrations;dird;Dépense intérieure de R&D;;;non;non;définitif;889.65
93;Provence-Alpes-Côte d'Azur;2002;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;4475.69
93;Provence-Alpes-Côte d'Azur;2004;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2010;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;5155.76
93;Provence-Alpes-Côte d'Azur;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
93;Provence-Alpes-Côte d'Azur;2012;2;Entreprises;dird;Dépense intérieure de R&D;;;oui;non;définitif;
94;Corse;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
95;Provence-Alpes-Côte d'Azur + Corse;2002;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;9739.4
95;Provence-Alpes-Côte d'Azur + Corse;2011;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;4505.91
97;Corse + Régions d'outre-mer;2005;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;oui;non;définitif;
97;Corse + Régions d'outre-mer;2008;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2591.69
97;Corse + Régions d'outre-mer;2009;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;oui;non;définitif;
97;Corse + Régions d'outre-mer;2009;1;Administrations;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;2536.13
97;Corse + Régions d'outre-mer;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;oui;non;définitif;
31;Nord-Pas-de-Calais;2008;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1827.77
31;Nord-Pas-de-Calais;2009;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4606.99
31;Nord-Pas-de-Calais;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;10348.89
31;Nord-Pas-de-Calais;2013;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;semi-définitif;959.33
31;Nord-Pas-de-Calais;2013;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;semi-définitif;1841.17
41;Lorraine;2001;1;Administrations;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1471.95
41;Lorraine;2003;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;546.5
41;Lorraine;2005;0;Total administrations et entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;541.37
41;Lorraine;2007;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;1808.52
41;Lorraine;2010;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;3442.06
42;Alsace;2003;2;Entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;2097.66
42;Alsace;2006;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;450.07
42;Alsace;2006;2;Entreprises;pers;Effectifs de R&D;0;Tous types de personnel;non;non;définitif;4825.78
42;Alsace;2008;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;494.47
42;Alsace;2011;0;Total administrations et entreprises;pers;Effectifs de R&D;2;Soutien à la recherche;non;non;définitif;4488.56
43;Franche-Comté;2002;2;Entreprises;dird;Dépense intérieure de R&D;;;non;non;définitif;431.57
43;Franche-Comté;2004;0;Total administrations et entreprises;pers;Effectifs de R&D;1;Chercheurs;non;non;définitif;2847.9
